Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5ORLei9MyoPrXgU5Q43CXq,ดูโง่โง่,ดูโง่โง่,25 hours,2018-06-26,249000,37,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,t-pop,phleng phuea chiwit",GMM Music Public Company Limited,0.505,0.543,2,-5.938,1,0.0263,0.148,0,0.229,0.29,145.908,4
spotify:track:2AKOcXQgtKdwSDdiTmbTtL,Heaven Knows,Heaven Knows,ren atatu,2024-04-01,181920,43,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,That's Love Records,0.401,0.494,3,-7.613,0,0.0271,0.712,0.00000383,0.123,0.7,174.331,4
spotify:track:1ostYaeuCK3eW00QyKIkZK,ไม่ต่างกัน - เพลงประกอบภาพยนตร์ คิดถึงวิทยา,Favourite Hour,25 hours,2016-08-25,259176,39,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,t-pop,phleng phuea chiwit",GMM Music Public Company Limited,0.542,0.555,0,-5.98,1,0.0284,0.147,0,0.128,0.354,115.107,4
spotify:track:2ASygm7048ssav4ekbehPS,Beware,Saturday Night Wrist,Deftones,2006-10-25,360666,69,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Maverick,0.265,0.714,8,-5.393,1,0.0375,0.000129,0.432,0.137,0.1,145.156,4
spotify:track:7HAZghzTh3WpS5euEf6EZO,ธันวาคม,I'm 20,Zweed n' Roll,2018-05-28,304000,37,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,thai indie pop",Zweed n' Roll,0.564,0.214,2,-12.791,1,0.0305,0.886,0.00239,0.332,0.0788,120.008,4
spotify:track:4XtcWgi2xuIwhdD0X228eS,Kiss,Chinese Banquet,FOLK9,2018-11-09,159500,13,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai indie rock,thai indie pop,thai pop,dream pop",Parinam Music,0.804,0.305,9,-11.669,1,0.0717,0.242,0.429,0.0519,0.62,170.033,4
spotify:track:1lPkgB6D1xxm8MPeppCPzn,ไอศกรีม,Daydreamer,Paradox,2011-12-16,174493,29,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,phleng phuea chiwit,t-pop",GMM Music Public Company Limited,0.738,0.457,5,-5.892,1,0.0381,0.414,0.000368,0.124,0.619,119.987,4
spotify:track:3ObaLUqnsiOdkSufyiE3A4,ไม่เคยเปลี่ยน - OST. ซิงเกิลเลดี้ เพราะเคยมีแฟน,ไม่เคยเปลี่ยน (OST. ซิงเกิลเลดี้ เพราะเคยมีแฟน),พราว,2015-02-14,282149,30,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop",Thai Proud Band,0.416,0.6,4,-6.045,1,0.0327,0.00405,0.00000102,0.224,0.466,145.875,4
spotify:track:3bIulv84iBmRWuX6Kz3GEp,ไม่ขออะไรมากไปกว่านี้,ไม่ขออะไรมากไปกว่านี้,Basketband,2015,200025,41,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,thai pop,Na basketband,0.744,0.565,11,-8.349,1,0.0393,0.337,0.00136,0.115,0.923,90.024,4
spotify:track:5PR7qQ5IG64ZqVAft9rmhj,ถ้าเธอคิดจะลืมเขา,05:57,Polycat,2012-04-10,230354,43,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai indie pop",Smallroom,0.569,0.869,11,-4.132,0,0.0378,0.00602,0,0.117,0.542,142.947,4
spotify:track:6bZEOOzXscBWjYFWkxprvP,เจ้าพระยา,Born To Be Free,Kai-jo Brothers,2008-01-01,256040,29,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai hip hop,reggae",RS UMG,0.744,0.833,11,-5.153,0,0.249,0.23,0.000283,0.0665,0.867,165.96,4
spotify:track:68v61y5TQzhK6cbUZQ7E3K,Roo Gun,Tsunami,WAV,2024-11-18,255576,26,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai hip hop,thai pop",WAV,0.818,0.694,5,-11.058,0,0.0964,0.163,0.00703,0.112,0.708,104.011,4
spotify:track:4HpwtosvZPBwsapWznTKHG,พิมพ์แล้วก็ลบ,พิมพ์แล้วก็ลบ,WAV,2023-05-21,189882,28,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai hip hop,thai pop",WAV,0.774,0.568,7,-8.421,1,0.169,0.354,0.0313,0.0817,0.737,84.986,4
spotify:track:5VZxrz0wOaaOEp7lO4vk35,พรรณลำพัง,ORGANIX,SRIRAJAH ROCKERS,2016-12-13,332094,27,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Srirajah Rockers,0.649,0.52,9,-6.395,1,0.0349,0.0079,0,0.0739,0.715,101.219,4
spotify:track:5JK3rqxpFIJFmY8aLyVI5X,เติม,ORGANIX,SRIRAJAH ROCKERS,2016-12-13,270027,27,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Srirajah Rockers,0.762,0.577,6,-5.758,0,0.0786,0.0112,0.0000144,0.116,0.753,132.069,4
spotify:track:1MBVGF5TdU0LCaLIpsJlTA,เพลงเพราะเพราะ,The Greatest Grand Father Hits,Yokee Playboy,2003-06-19,226986,22,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.708,0.687,2,-9.146,1,0.0377,0.0366,0.00582,0.077,0.756,90.017,4
spotify:track:1PXA0KWutgEQkHZT72Iak1,สัตว์ประเสริฐ,ENDURO,SRIRAJAH ROCKERS,2024-12-06,280346,19,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Srirajah Records,0.698,0.874,9,-5.378,1,0.092,0.121,0,0.146,0.926,136.082,4
spotify:track:7cIWKlis424AJQ9eX786DT,เจ้าจันทร์,เจ้าจันทร์,Rudi Samansap,2023-03-23,311688,17,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Rudi Samansap,0.774,0.495,4,-9.771,1,0.0395,0.182,0.000277,0.0891,0.611,77.017,4
spotify:track:5Erf00WKvia8hbsvx4cuil,เมื่อใจมีรัก,"AboutPop, Vol. 2",AboutPop,2004-02-02,220032,20,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"shibuya-kei,thai pop","Here Co., Ltd.",0.797,0.498,9,-12.337,1,0.0285,0.533,0.0277,0.113,0.88,125,4
spotify:track:7eGSLVt7wHXs6LBxDqdkKB,ผู้พรรณฮับ (Mr.Rollsman),ผู้พรรณฮับ (Mr.Rollsman),MALAIMAN DOWNTOWN;Rudi Samansap,2022-12-22,266024,25,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Boonrun Records,0.694,0.757,9,-4.951,0,0.163,0.134,0.000127,0.181,0.772,166.133,4
spotify:track:4NdtYRs5K1TFpyyxiTSwwN,ไม่รู้,Bone In Da House,T-Bone,2024-01-01,230666,19,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie rock,rocksteady",T-Bone,0.888,0.363,7,-12.935,1,0.0892,0.695,0.0474,0.113,0.885,80.997,4
spotify:track:3l75RTuPqYSKprTqL6VM2r,ธรรมดา / EASY BLESSING,WS - SIDE C,SRIRAJAH ROCKERS;Tico of LITTLE TEMPO,2020-06-01,219793,21,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Srirajah Rockers,0.541,0.572,11,-7.766,1,0.0799,0.267,0.0152,0.18,0.91,137.709,4
spotify:track:0zpGCQiZ98ivnjGQ1DjxRQ,Columdub,Touch Me Not,Ga-Pi;Dubwise,2015-01-01,186000,20,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,dub,Jahdub Stido,0.709,0.339,10,-10.343,1,0.0557,0.198,0.855,0.0957,0.579,150.322,4
spotify:track:0K8s3BNDE4GtMpwpmijrNg,ศิลปะแลนด์,ศิลปะแลนด์,MALAIMAN DOWNTOWN,2021-09-15,270000,24,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Boonrun Records,0.68,0.554,2,-5.766,1,0.0408,0.267,0.0000571,0.213,0.493,139.718,4
spotify:track:7nEvOHzMGWj0lwx4fwzEEF,เทอปีนส์,ENDURO,SRIRAJAH ROCKERS,2024-12-06,252511,26,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Srirajah Records,0.638,0.62,10,-5.816,1,0.0367,0.182,0.00549,0.282,0.948,148.192,4
spotify:track:66cL9cgkwaaKjhKBQ65i0z,เก็บเล็กผสมน้อย,Srirajah Rockers,ศรีราชา ร็อคเกอร์,2007-04-20,248081,20,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,"Here Co., Ltd.",0.648,0.424,6,-10.796,0,0.029,0.218,0.00145,0.272,0.44,129.951,4
spotify:track:2WiUTjEJzDmxMHGFOUvss2,ถาดสี,ถาดสี,MALAIMAN DOWNTOWN,2023-06-29,249600,22,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Boonrun Records,0.929,0.424,7,-9.595,1,0.0905,0.387,0.00029,0.0923,0.715,125.021,4
spotify:track:1jxvRtEeVmjdBqurKprMVI,Sweet Sunshine,Sweet Sunshine,Rudi Samansap,2023-11-09,315789,13,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Rudi Samansap,0.728,0.51,8,-6.975,1,0.034,0.0389,0.000052,0.156,0.758,152.018,4
spotify:track:5TAJDK5jiYr4704qGFi8Dq,Jeep,Legend,Whatcharawalee,2016-07-29,255933,49,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock","Tinnamou Music Score Co., Ltd.",0.712,0.487,9,-7.757,1,0.0511,0.312,0,0.163,0.719,99.846,4
spotify:track:3kdJHLULvIAANDdBBbSQZE,ได้โปรดบอก,The Workings of The Soul,NOTAPOL SRICHOMKWAN,2006-01-01,238880,33,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop",Spicy Disc,0.894,0.49,6,-7.3,1,0.0386,0.178,0.00517,0.086,0.601,89.002,4
spotify:track:5PwxUIurBN6rV4DTfaVyYx,สิ่งมหัศจรรย์อันดับหนึ่ง,สิ่งมหัศจรรย์อันดับหนึ่ง,Something Sweet;WHATFALSE,2025-08-13,239125,31,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,thai pop",Shuffle Records,0.793,0.449,4,-8.559,1,0.0314,0.594,0.000169,0.157,0.665,114.018,4
spotify:track:4n6L2LJ6zTYloLwzXFYGmE,แค่,ซ่าอมรมณ์,Zom Ammara,2005-11-08,274760,17,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai hip hop,luk thung,thai pop,thai rock",GMM Music Public Company Limited,0.718,0.38,7,-10.019,1,0.0819,0.374,0.00011,0.0795,0.517,148.1,4
spotify:track:1PHPODXYdkxmU9nkrqLd8y,What More Can I Say,Still Here: 1967-1973,The Notations,2015-03-17,200506,77,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Numero Group,0.477,0.391,5,-10.015,1,0.0262,0.275,0.000127,0.158,0.673,134.949,4
spotify:track:736PP5LTtREkDgktNmX3Gu,Superpowers,NEVER ENOUGH,Daniel Caesar,2023-04-07,174512,86,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Republic Records,0.459,0.433,7,-8.983,1,0.0367,0.614,0.0285,0.19,0.0482,106.626,5
spotify:track:0InIeZW4P6VO7dUGRM4AKH,Sienna,Submarine,The Marías,2024-05-31,224840,88,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,bedroom pop,Nice Life/Atlantic,0.685,0.468,7,-9.405,1,0.031,0.583,0.57,0.159,0.594,147.993,4
spotify:track:5TxRUOsGeWeRl3xOML59Ai,ARE WE STILL FRIENDS?,IGOR,"Tyler, The Creator",2019-05-17,265480,82,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Columbia,0.216,0.497,10,-8.025,1,0.0371,0.128,0.00000239,0.111,0.313,187.308,3
spotify:track:7uEFboafVLvROPYTqdMi0n,4Me 4Me,Sweet Boy,Malcolm Todd,2024-04-05,210400,75,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Columbia,0.573,0.661,8,-7.644,0,0.0647,0.521,0.113,0.56,0.668,150.008,4
spotify:track:64McHKTFym54xqhks5PhTO,ไม่ให้เธอไป,Go On,Potato,2003-09-30,251373,46,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,t-pop",GMM Music Public Company Limited,0.665,0.533,7,-5.767,1,0.029,0.38,0,0.0992,0.197,127.989,4
spotify:track:6m3Je3pz8DpDtfGKcMbrNc,เพราะว่ารัก,Unleashed,Retrospect,2007-02-28,239106,45,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop",GMM Music Public Company Limited,0.565,0.977,11,-3.424,0,0.0772,0.000059,0.000685,0.341,0.423,96.001,4
spotify:track:2Y3q8ZyIzAer1tOPTsbzSJ,ปล่อยฉัน,Unleashed,Retrospect,2007-02-28,305960,43,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop",GMM Music Public Company Limited,0.478,0.715,5,-5.059,1,0.0285,0.00217,0.000369,0.0972,0.298,148.015,4
